ID,Action Date,Title,Vote,Meeting Body,File #
493,2024-06-25 00:00:00,"Ordinance amending the Administrative Code to repeal Chapter 26, known as the Deemed Approved Off-Sale Alcohol Use Nuisance Regulations, and thereby repealing certain City provisions regulating establishments that sell alcoholic beverages for off-site consumption.",Aye,Board of Supervisors,240412.0
494,2024-06-25 00:00:00,Ordinance approving the amended Airport Surveillance Technology Policy governing the use of pre-security cameras.,Aye,Board of Supervisors,240469.0
495,2024-06-25 00:00:00,"Motion approving the Mayor’s nomination for the appointment of Catherine Meng to the Building Inspection Commission, for the unexpired portion of an initial one-year term ending July 1, 2024, and for a term beginning July 1, 2024, and ending July 1, 2026.",Aye,Board of Supervisors,240463.0
496,2024-06-25 00:00:00,"Motion approving the Mayor’s nomination for appointment of Stephen Engblom to the Port Commission, term ending May 1, 2028.",Aye,Board of Supervisors,240663.0
497,2024-06-25 00:00:00,"Motion approving the President of the Board of Supervisors Aaron Peskin’s nomination for the reappointment of Maria Theresa Imperial to the Planning Commission, for a term beginning July 1, 2024, and ending July 1, 2028.",Aye,Board of Supervisors,240656.0
498,2024-06-25 00:00:00,"Motion approving the Controller’s nomination for the reappointment of Lauren Post to the Public Works Commission, for a term beginning July 2, 2024, and ending July 2, 2028.",Aye,Board of Supervisors,240691.0
499,2024-06-25 00:00:00,"Motion reappointing Gerald Demarcus Turner and Fady Zoubi, terms ending July 2, 2028, to the Public Works Commission.",Aye,Board of Supervisors,240494.0
500,2024-06-25 00:00:00,"Resolution approving the settlement of unlitigated claims in favor of the City and County of San Francisco against the U.S. Department of Health and Human Services by payment of $441,521.39 to the City; the administrative claims were filed on December 29, 2016, and August 16, 2016; the claims involve underpayment of Medicare costs by the U.S. Department of Health and Human Services for outlier payments under the Medicare Inpatient Prospective Payer System for Federal Fiscal Years 2005-2006.",Aye,Board of Supervisors,240435.0
501,2024-06-25 00:00:00,"Motion approving Final Map No. 11099, a 148-unit residential condominium project, located at 400 China Basin Street, being a subdivision of Assessor’s Parcel Block No. 8719, Lot No. 005; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1, the Mission Bay South Redevelopment Plan, and the Plan Documents.",Aye,Board of Supervisors,240695.0
502,2024-06-25 00:00:00,"Resolution supporting The Justice for Renters Act, a California State Proposition on the November 5, 2024, ballot; and reaffirming the City and County of San Francisco’s support for repeal of the Costa-Hawkins Rental Housing Act.",Aye,Board of Supervisors,240684.0
503,2024-06-25 00:00:00,Resolution urging the State Legislature to ratify additional reparations proposals as proposed by the California Legislative Black Caucus based on the recommendations from the California Reparations Task Force.,Aye,Board of Supervisors,240707.0
504,2024-06-25 00:00:00,Resolution urging the State Legislature to ratify additional reparations proposals as proposed by the California Legislative Black Caucus based on the recommendations from the California Reparations Task Force.,Aye,Board of Supervisors,240707.0
505,2024-06-25 00:00:00,"Resolution commending and honoring Todd Rydstrom for his outstanding service as the San Francisco Deputy Controller; and declaring July 1, 2024, as Deputy Controller Todd Rydstrom Day in the City and County of San Francisco.",Aye,Board of Supervisors,240721.0
506,2024-06-20 00:00:00,Ordinance amending the Business and Tax Regulations Code to increase the daily transient occupancy tax exemption amount from less than $52 to less than $60; to increase the weekly transient occupancy tax exemption amount from less than $130 to less than $149; and to require review in the September 2027 - September 2029 time frame by the Controller of the exemption amounts for the purpose of considering adjustments in the amounts.,Aye,Government Audit and Oversight Committee,240639.0
507,2024-06-20 00:00:00,"Resolution approving the settlement of unlitigated claims in favor of the City and County of San Francisco against the U.S. Department of Health and Human Services by payment of $441,521.39 to the City; the administrative claims were filed on December 29, 2016, and August 16, 2016; the claims involve underpayment of Medicare costs by the U.S. Department of Health and Human Services for outlier payments under the Medicare Inpatient Prospective Payer System for Federal Fiscal Years 2005-2006.",Aye,Government Audit and Oversight Committee,240435.0
508,2024-06-20 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Jean Agustin against the City and County of San Francisco for $75,000; the lawsuit was filed on February 1, 2023, in San Francisco Superior Court, Case No. CGC-23-604409; entitled Jean Agustin v. City and County of San Francisco; the lawsuit involves alleged personal injury occurring on a City sidewalk.",Aye,Government Audit and Oversight Committee,240468.0
509,2024-06-20 00:00:00,"Resolution approving the settlement of the unlitigated claim filed by Cindy Ngo against the City and County of San Francisco for $37,342.76; the claim was filed on December 29, 2023; the claim involves alleged personal injuries from a fall on a City sidewalk.",Aye,Government Audit and Oversight Committee,240491.0
510,2024-06-20 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Rahul Seth, M.D. against the City and County of San Francisco for a payment to the City of $170,000; the lawsuit was filed on April 19, 2022, in San Francisco Superior Court, Case No. CGC-22-599250; entitled Rahul Seth, M.D. v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury on a City street.",Aye,Government Audit and Oversight Committee,240571.0
511,2024-06-20 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Vincent Keith Bell against the City and County of San Francisco for $500,000; the lawsuit was filed on December 16, 2013, in United States District Court-Northern District of California, Case No. 13-cv-05820; entitled Vincent Keith Bell v. Ken Lee, et al.; the lawsuit involves alleged civil rights violation.",Aye,Government Audit and Oversight Committee,240572.0
512,2024-06-20 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Denise Wear against the City and County of San Francisco for $45,000; the lawsuit was filed on January 20, 2022, in San Francisco Superior Court, Case No. CGC-22-597744; entitled Denise Wear v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury on a City sidewalk.",Aye,Government Audit and Oversight Committee,240573.0
513,2024-06-20 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Wendy Offen and Stephen Offen against the City and County of San Francisco for $140,000; the lawsuit was filed on December 13, 2021, in San Francisco Superior Court, Case No. CGC-21-597078; entitled Wendy Offen and Stephen Offen v. City and County of San Francisco; the lawsuit involves an alleged injury on a City sidewalk.",Aye,Government Audit and Oversight Committee,240574.0
514,2024-06-20 00:00:00,"Resolution approving a Tolling Agreement to extend the statute of limitations for Maplebear, Inc. (doing business as Instacart) to bring potential litigation against the City and County of San Francisco for a refund of $2,204,716 of gross receipts, homelessness gross receipts, and payroll expense taxes to allow for possible resolution of the matter without litigation.",Aye,Government Audit and Oversight Committee,240579.0
515,2024-06-20 00:00:00,"Resolution approving the settlement of the unlitigated claims filed by GSW Arena LLC against the City and County of San Francisco for $281,289.76; the claims were filed on August 4, 2023, and April 3, 2024; the claims involve a refund of gross receipts, homelessness gross receipts, and commercial rents taxes.",Aye,Government Audit and Oversight Committee,240580.0
516,2024-06-20 00:00:00,"Resolution approving settlement of the unlitigated claim filed by the Bay Area Air Quality Management District (BAAQMD) against the City and County of San Francisco for $42,125; the claim involves the resolution of notices of violation issued by the Bay Area Air Quality Management District to the City and County of San Francisco concerning alleged violations of testing requirements governing onsite boilers at the Hall of Justice facility located at 850 Bryant Street; other material terms of the settlement include the resolution of all claims between BAAQMD and the City and County of San Franci",Aye,Government Audit and Oversight Committee,240581.0
517,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Teamsters Local 856, San Francisco Building Inspectors, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240514.0
518,2024-06-18 00:00:00,"Ordinance fixing compensation for persons employed by the City and County of San Francisco whose compensation is subject to the provisions of Section A8.409 of the Charter, in job codes not represented by an employee organization, and establishing working schedules and other terms and conditions of employment and methods of payment effective July 1, 2024.",Aye,Board of Supervisors,240540.0
519,2024-06-18 00:00:00,Ordinance adopting and implementing the First Amendment to the 2023-2026 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Police Officers Association.,Aye,Board of Supervisors,240539.0
520,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Union of American Physicians and Dentists, Unit 18, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240538.0
521,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Carpenters 46 Northern California Counties Conference Board, on behalf of the Northern California Carpenters Regional Council and its Affiliated Local Union, and Carpenters Local Union No. 22 (“Local 22”), and Pile Drivers, Divers, Carpenters, Bridge, Wharf and Dock Builders, Local Union No. 34 (collectively “Union”), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240515.0
522,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Union of American Physicians and Dentists, Unit 17, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240537.0
523,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Crafts Coalition: the Bricklayers and Allied Crafts, Local 3; Hod Carriers of LIUNA, Local 261; Carpet, Linoleum and Soft Tile Workers, Local 12; Plasterers and Cement Masons, Local 300; Glaziers, Architectural Metal and Glass Workers, Local Union No. 718; International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artist and Allied Crafts of the United States, Its Territories and Canada, Local 16; International Association of Bridge, Structural, Orname",Aye,Board of Supervisors,240516.0
524,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Transport Workers Union of America, AFL-CIO, Local 250-A, Automotive Service Workers (7410), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240536.0
525,2024-06-18 00:00:00,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.409-4, establishing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco District Attorney Investigators’ Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240517.0
526,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Transport Workers Union, Local 250-A, Multi-Unit (Unit 28), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240535.0
527,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Transport Workers Union of America, AFL-CIO, Local 200, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240534.0
528,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Teamsters, Local 856 (Multi-Unit), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240533.0
529,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and Service Employees International Union, Local 1021, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240532.0
530,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry, Local 38, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240531.0
531,2024-06-18 00:00:00,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.409-4, establishing the Memorandum of Understanding between the City and County of San Francisco and the San Francisco City Workers United (Painters), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240530.0
532,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the San Francisco Deputy Probation Officers’ Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240518.0
533,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Operating Engineers Local Union No. 3 of the International Union of Operating Engineers, AFL-CIO Supervising Probation Officers, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240529.0
534,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Operating Engineers Local Union No. 3 of the International Union of Operating Engineers, AFL-CIO, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240528.0
535,2024-06-18 00:00:00,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.590-4, establishing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco Sheriffs' Managers and Supervisors Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240527.0
536,2024-06-18 00:00:00,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.409-4, establishing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives’ Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240526.0
537,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Attorneys Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240525.0
538,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Laborers International Union, Local 261, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240524.0
539,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Machinists Union, Local 1414, International Association of Machinists & Aerospace Workers Machinists Automotive Trades District Lodge 190, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240523.0
540,2024-06-18 00:00:00,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco Deputy Sheriffs’ Association, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240519.0
541,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the International Federation of Professional and Technical Engineers, Local 21, AFL-CIO, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240520.0
542,2024-06-18 00:00:00,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.409-4, establishing the Collective Bargaining Agreement between the City and County of San Francisco and The International Brotherhood of Electrical Workers, Local 6, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240521.0
543,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the International Union of Operating Engineers, Stationary Engineers, Local 39, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240522.0
544,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Teamsters, Local 856, Freight Checkers, Clerical Employees & Helpers (Supervising Registered Nurses, Unit 47), to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240553.0
545,2024-06-18 00:00:00,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021, Staff and Per Diem Nurses, to be effective July 1, 2024, through June 30, 2027.",Aye,Board of Supervisors,240554.0
546,2024-06-18 00:00:00,"Ordinance amending the Transportation Code to waive fees related to the temporary closure of streets for events organized by community-serving nonprofit arts and culture organizations, small businesses, merchant associations, neighborhood resident associations, and property and business improvement districts.",Aye,Board of Supervisors,240408.0
547,2024-06-18 00:00:00,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Water Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (“Commission”) in an aggregate principal amount not to exceed $1,040,007,350 to finance the costs of various capital water and Hetch Hetchy Water projects benefitting the Water Enterprise pursuant to amendments to the Charter of the City and County of San Francisco enacted by the voters on November 5, 2002, as Proposition E; authorizing the issuance of Water Revenue Refunding Bonds and the retirement of ou",Aye,Board of Supervisors,240455.0
548,2024-06-18 00:00:00,"Proposed Interim Budget and Appropriation Ordinance appropriating all estimated receipts and all estimated expenditures for Departments of the City and County of San Francisco as of June 1, 2024, for the Fiscal Years (FYs) ending June 30, 2025, and June 30, 2026.",Aye,Board of Supervisors,240593.0
549,2024-06-18 00:00:00,"Proposed Interim Annual Salary Ordinance enumerating positions in the Annual Budget and Appropriation Ordinance for the Fiscal Years (FYs) ending June 30, 2025, and June 30, 2026, continuing, creating, or establishing these positions; enumerating and including therein all positions created by Charter or State law for which compensations are paid from City and County funds and appropriated in the Annual Appropriation Ordinance; authorizing appointments or continuation of appointments thereto; specifying and fixing the compensations and work schedules thereof; and authorizing appointments to tem",Aye,Board of Supervisors,240594.0
550,2024-06-18 00:00:00,"Resolution approving the Fiscal Year (“FY”) 2024-2025 Interim Budget of the Office of Community Investment and Infrastructure, operating as the Successor Agency to the San Francisco Redevelopment Agency.",Aye,Board of Supervisors,240610.0
551,2024-06-18 00:00:00,"Resolution retroactively authorizing the San Francisco Police Department to enter into a Memorandum of Understanding Agreement with the United States Capitol Police to provide supplemental law enforcement services for the period of January 1, 2024, through December 31, 2024.",Aye,Board of Supervisors,240560.0
552,2024-06-18 00:00:00,"Ordinance amending the Administrative Code to authorize City departments to rely on cooperative purchasing when entering into public works contracts of up to $5,000,000; to authorize the Purchaser when procuring commodities or services to rely on all types of cooperative purchasing programs conducted by or for the benefit of public entities, including such programs that are not sponsored by non-profits; and to authorize the Purchaser to procure ancillary installation services when procuring commodities.",Aye,Board of Supervisors,240366.0
553,2024-06-18 00:00:00,Ordinance amending the Municipal Elections Code to update the qualifications and procedures for the translation or transliteration of the names of candidates for local office into Chinese character-based names to appear on the ballot.,Aye,Board of Supervisors,240397.0
554,2024-06-18 00:00:00,"Ordinance amending the Municipal Elections Code to provide that the names of supporters and opponents of a local ballot measure submitted to the voters be listed in the ballot statement or question for each local measure, except when including such names will cause there to be more than six ballot cards for that election.",Aye,Board of Supervisors,240434.0
555,2024-06-18 00:00:00,"Ordinance amending the Public Works Code to streamline the enforcement of vending requirements and restrictions, clarify vending permit application and compliance requirements, require certain vending permittees to register with the Tax Collector and pay related fees, prohibit stationary sidewalk vendors from vending in residential districts as defined in the Planning Code, limit permissible vending times, and streamline approval of vending regulations; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors,240439.0
556,2024-06-18 00:00:00,"Ordinance amending the Administrative, Police, and Transportation Codes to allow the establishment and management of Entertainment Zones in which the outdoor consumption of alcoholic beverages during designated events is allowed, subject to certain conditions; to establish insurance requirements for Entertainment Zone events; to establish an Entertainment Zone on Front Street between California Street and Sacramento Street; to allow the outdoor consumption of alcoholic beverages in areas subject to a Shared Space permit where the permit holder also holds a permit or license from the California",Aye,Board of Supervisors,240475.0
557,2024-06-18 00:00:00,"Motion appointing Abigail Laurence Alderson, term ending January 15, 2025, Jian Zhang, term ending January 15, 2026, and Roland Pickens, Joseph Woo, Steven Fugaro, Norlissa Cooper, and Juthaport Chaloeicheep, terms ending January 15, 2027, to the San Francisco Health Authority.",Aye,Board of Supervisors,240542.0
558,2024-06-18 00:00:00,"Motion appointing Aaron Yen, term ending July 1, 2025, to the Children, Youth and Their Families Oversight and Advisory Committee.",Aye,Board of Supervisors,240592.0
559,2024-06-18 00:00:00,"Ordinance amending the Police Code to create a two-year pilot program, during which retail food and tobacco establishments in a high-crime area of the Tenderloin police district are prohibited from being open to the public from 12:00 a.m. to 5:00 a.m., or from 2:00 a.m. to 5:00 a.m. if subject to regulation by the California Department of Alcoholic Beverage Control; authorizing the Department of Public Health to impose administrative fines for violation of the hours restrictions; declaring an establishment’s operation in violation of the hours restrictions to be a public nuisance; authorizing",Aye,Board of Supervisors,240407.0
560,2024-06-18 00:00:00,"Ordinance amending the Administrative Code to establish the Downtown University Attraction and Retention Fund to provide financial incentives to attract public colleges or universities interested in having a physical location in the South of Market, Union Square, and Financial District neighborhoods, and to purchase or lease property for public college or university campuses in those neighborhoods.",Aye,Board of Supervisors,240440.0
561,2024-06-18 00:00:00,"Resolution authorizing the temporary closure of the public sidewalk on both sides of Howard Street between 3rd Street and 4th Street, for the period of September 14 through September 20, 2024, subject to ISCOTT issuing a permit for the event.",Aye,Board of Supervisors,240682.0
562,2024-06-18 00:00:00,"Resolution commending the Office of Civic Engagement and Immigrant Affairs (OCEIA’s) Community Ambassadors Program and its ambassadors for their excellence, professionalism, and tireless dedication to the City and County of San Francisco.",Aye,Board of Supervisors,240685.0
563,2024-06-18 00:00:00,"Resolution recognizing June 15, 2024, as World Elder Abuse Awareness Day in the City and County of San Francisco.",Aye,Board of Supervisors,240689.0
564,2024-06-18 00:00:00,"Resolution supporting the United States House of Representative Bill, the “Michelle Alyssa Go Act,” introduced by Congressman Dan Goldman, Congresswoman Nicole Malliotakis, Congressman Tony Cárdenas, and Congressman Gus M. Bilirakis, which increases the cap of Medicaid-eligible inpatient psychiatric beds a care facility can have from 16 to 36.",Aye,Board of Supervisors,240690.0
565,2024-06-18 00:00:00,"Resolution supporting The Justice for Renters Act, a California State Proposition on the November 5, 2024, ballot; and reaffirming the City and County of San Francisco’s support for repeal of the Costa-Hawkins Rental Housing Act.",Aye,Board of Supervisors,240684.0
566,2024-06-17 00:00:00,"Ordinance designating the coast redwood (Sequoia sempervirens) tree located at 4 Montclair Terrace as a landmark tree pursuant to the Public Works Code; making findings supporting the designation; and directing official acts in furtherance of the landmark tree designation, as defined herein.",Aye,Land Use and Transportation Committee,240640.0
567,2024-06-17 00:00:00,Resolution adding the commemorative street name “Dr. Howard Thurman Way” to the 2020 Block of Stockton Street in recognition of Dr. Howard Thurman’s legacy in San Francisco.,Aye,Land Use and Transportation Committee,240213.0
568,2024-06-17 00:00:00,"Ordinance amending the Planning Code to create an exception to allow storefront mergers and large uses for certain Limited Restaurant Uses designated as Legacy Businesses in the Polk Street Neighborhood Commercial District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,240411.0
569,2024-06-17 00:00:00,"Ordinance amending the Police Code to create a two-year pilot program, during which retail food and tobacco establishments in a high-crime area of the Tenderloin police district are prohibited from being open to the public from 12:00 a.m. to 5:00 a.m., or from 2:00 a.m. to 5:00 a.m. if subject to regulation by the California Department of Alcoholic Beverage Control; authorizing the Department of Public Health to impose administrative fines for violation of the hours restrictions; declaring an establishment’s operation in violation of the hours restrictions to be a public nuisance; authorizing",Aye,Land Use and Transportation Committee,240407.0
570,2024-06-17 00:00:00,"Ordinance amending the Police Code to create a two-year pilot program, during which retail food and tobacco establishments in a high-crime area of the Tenderloin police district are prohibited from being open to the public from 12:00 a.m. to 5:00 a.m., or from 2:00 a.m. to 5:00 a.m. if subject to regulation by the California Department of Alcoholic Beverage Control; authorizing the Department of Public Health to impose administrative fines for violation of the hours restrictions; declaring an establishment’s operation in violation of the hours restrictions to be a public nuisance; authorizing",Aye,Land Use and Transportation Committee,240407.0
571,2024-06-17 00:00:00,"Ordinance amending the Police Code to create a two-year pilot program, during which retail food and tobacco establishments in a high-crime area of the Tenderloin police district are prohibited from being open to the public from 12:00 a.m. to 5:00 a.m., or from 2:00 a.m. to 5:00 a.m. if subject to regulation by the California Department of Alcoholic Beverage Control; authorizing the Department of Public Health to impose administrative fines for violation of the hours restrictions; declaring an establishment’s operation in violation of the hours restrictions to be a public nuisance; authorizing",Aye,Land Use and Transportation Committee,240696.0
572,2024-06-11 00:00:00,"Ordinance amending the Administrative Code to amend the Language Access Ordinance to clarify Departments’ responsibilities to provide language access services to members of the public, and to clarify the role of the Office of Civic Engagement and Immigrant Affairs in administering the Language Access Ordinance; to require language access service be provided in Chinese, Spanish, Filipino, and any other language for which the requisite number of persons qualify as a Substantial Number of Limited English Proficient Persons; to lower the threshold amount for the requisite number of persons needed",Aye,Board of Supervisors,230868.0
573,2024-06-11 00:00:00,Ordinance amending the Planning Code to clarify the Wawona Street and 45th Avenue Special Use District’s height limit and principal permitted use for purposes of the Local Coastal Program; amending the Local Coastal Program to add the Wawona Street and 45th Avenue Cultural Center Special Use District; amending the Local Coastal Program to designate the principal permitted use within the City’s Coastal Zone for purposes of appeal to the California Coastal Commission; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consiste,Aye,Board of Supervisors,240228.0
574,2024-06-11 00:00:00,"Ordinance amending the Planning Code to permit liquor stores in the buildings located on Assessor’s Block, 1215 Lots 018-089 within the Divisadero Street Neighborhood Commercial Transit District; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors,240263.0
575,2024-06-11 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Mary Manning and Richard Manning against the City and County of San Francisco for $299,999; the lawsuit was filed on May 23, 2022, in San Francisco Superior Court, Case No. CGC-22-599750; entitled Mary Manning and Richard Manning v. City and County of San Francisco; the lawsuit involves an alleged personal injury on a City sidewalk.",Aye,Board of Supervisors,240352.0
576,2024-06-11 00:00:00,"Ordinance amending the Planning Code to designate The Gregangelo Museum, located at 225 San Leandro Way, Assessor’s Parcel Block No. 3253, Lot No. 015, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors,240353.0
577,2024-06-11 00:00:00,Ordinance approving the Surveillance Technology Policy for the San Francisco Municipal Transportation Agency (SFMTA) use of Automated Speed Enforcement System.,Aye,Board of Supervisors,240367.0
578,2024-06-11 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Helen Mattson against the City and County of San Francisco for $190,000; the lawsuit was filed on December 2, 2021, in San Francisco Superior Court, Case No. CGC-21-596901; entitled Helen Mattson v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury on a City sidewalk.",Aye,Board of Supervisors,240399.0
579,2024-06-11 00:00:00,"Ordinance authorizing the service of an Offer To Compromise under Code of Civil Procedure, Section 998, in the lawsuit filed by Michael Christopher Daniel against Emrulkayes Akter and the City and County of San Francisco for up to $350,000; the lawsuit was filed on May 18, 2022, in Alameda Superior Court, Case No. 22-cv-011434, and transferred by stipulation on December 30, 2022, to Contra Costa Superior Court, Case No. C23-00311; entitled Michael Christopher Daniel v. Emrulkayes Akter, et al.; the lawsuit involves alleged personal injuries arising from a collision between a City-owned vehicle",Aye,Board of Supervisors,240398.0
580,2024-06-11 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Jane Swigart against the City and County of San Francisco for $150,000; the lawsuit was filed on March 16, 2022, in San Francisco Superior Court, Case No. CGC-22-598721; entitled Jane Swigart v. San Francisco Department of Public Works, et al.; the lawsuit involves alleged personal injury on a City sidewalk.",Aye,Board of Supervisors,240400.0
581,2024-06-11 00:00:00,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Wastewater Revenue Bonds and other forms of indebtedness by the San Francisco Public Utilities Commission (“Commission”) in an aggregate principal amount not to exceed $1,715,671,086 to finance the costs of various capital wastewater projects benefitting the Wastewater Enterprise pursuant to amendments to the Charter of the City and County of San Francisco enacted by the voters on November 5, 2002, as Proposition E; authorizing the issuance of Wastewater Revenue Refunding Bonds and the retirement of outstanding Wastewater Ent",Aye,Board of Supervisors,240453.0
582,2024-06-11 00:00:00,"Ordinance appropriating all estimated Capital Project Receipts and all estimated Capital Projects Expenditures for the Public Utilities Commission for the Fiscal Year (FY) ending June 30, 2025, and the Fiscal Year ending June 30, 2026.",Aye,Board of Supervisors,240452.0
583,2024-06-11 00:00:00,Ordinance amending the Building Code to adjust fees charged by the Department of Building Inspection; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye,Board of Supervisors,240457.0
584,2024-06-11 00:00:00,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Power Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (SFPUC) (“Commission”) in an aggregate principal amount not to exceed $292,825,860 to finance the costs of various capital projects benefitting the Power Enterprise pursuant to amendments to the Charter enacted by the voters on June 5, 2018, as Proposition A; authorizing the issuance of Power Revenue Refunding Bonds and the retirement of outstanding Power Enterprise Commercial Paper; declaring the Official",Aye,Board of Supervisors,240454.0
